rxn num,lv,uv,ldGr,udGr
609,0.0,427.131216,-192.039143,-11.225119
610,0.066705,999.576145,-180.598924,-6.99268
611,0.0,142.824968,-239.246605,81.563451
612,0.0,0.0,-247.200136,-65.166196
613,-999.964065,1000.0,-150.433835,60.361335
614,-1000.0,1000.0,-172.562167,43.73947
615,0.0,0.0,-194.0714,-26.569974
616,-999.933282,1000.0,-273.054158,32.405102
617,-1000.0,1000.0,-278.821668,100.774022
618,-1000.0,1000.0,-inf,inf
619,-999.964065,1000.0,-147.288374,60.361302
620,-1000.0,1000.0,-172.56234,43.739323
622,-999.933295,1000.0,-229.814994,30.108469
623,-1000.0,999.933295,-244.940355,93.233528
624,-999.999987,999.933295,-168.356978,17.271149
625,0.0,0.0,-195.203976,197.318372
626,-999.933282,1000.0,-68.54988,141.228873
627,-1000.0,1000.0,-68.54988,147.274445
629,-999.933295,1000.0,-88.324315,192.067617
631,0.0,1000.0,-178.604433,-23.745294
632,0.0,1000.0,-178.605842,-23.746604
633,-0.0,1000.0,-178.601707,-23.742556
634,0.0,1000.0,-179.704011,-19.07735
635,-0.0,1000.0,-178.606091,-23.746788
636,0.0,1000.0,-178.599257,-23.740124
