rxn num,lv,uv,ldGr,udGr
426,3.28751,447.746447,-54.502389,-0.05
427,0.0,0.0,-173.125337,44.420373
428,-1000.0,1000.0,-249.926822,132.612092
429,3.28751,447.746447,-129.323887,-0.05
430,-999.417621,1000.0,-98.626969,104.85427
431,-1000.0,1000.0,-100.062557,76.80421
432,-1000.0,1000.0,-138.386043,66.506292
433,-1000.0,1000.0,-100.856072,79.728962
434,0.0,1000.0,-338.425823,-152.261242
435,0.0,0.0,-305.220971,-141.268837
436,0.0,1000.0,-338.425825,-141.268837
437,0.0,1000.0,-171.561027,3.461686
438,0.0,0.0,-182.422185,-29.74318
439,0.0,0.0,-168.903526,28.547661
440,-1000.0,999.999988,-139.656458,67.865105
441,1e-05,51.056757,-1295.441551,-0.05
442,3e-05,451.33404,-171.024775,-0.05
443,3e-05,451.33404,-181.894737,-10.595957
444,-999.999988,1000.0,-202.303271,78.755565
445,-1000.0,1000.0,-105.414642,68.429668
446,0.761572,428.739591,-250.028361,-0.05
447,0.761572,428.739591,-97.598866,-0.05
448,0.479982,362.344853,-142.664666,-0.05
449,0.386924,1000.0,-188.171962,-0.05
450,0.0,283.855503,-112.162613,69.149427
451,-1000.0,1000.0,-146.752109,8.894426
452,-0.0,1000.0,-163.180888,-24.310428
453,1.785603,429.763622,-91.41473,-0.05
454,-1000.0,1000.0,-137.904618,82.387674
455,0.0,0.0,-137.904748,82.387824
456,-0.0,0.0,-137.90464,82.387677
457,0.0,0.0,-137.904746,82.387846
458,0.0,0.0,-137.904629,82.38768
459,-1000.0,1000.0,-130.179043,12.164027
460,-1000.0,1000.0,-130.179038,12.164004
461,-1000.0,1000.0,-130.179028,12.164005
462,-1000.0,1000.0,-130.179088,12.164004
463,-1000.0,1000.0,-130.179109,12.164075
464,-1000.0,1000.0,-130.179104,12.16405
465,-1000.0,1000.0,-130.179108,12.164016
466,-1000.0,1000.0,-130.179052,12.163979
467,-1000.0,1000.0,-130.179091,12.164056
468,-1000.0,1000.0,-130.179071,12.164048
469,-1000.0,1000.0,-130.179095,12.164083
470,-1000.0,1000.0,-130.179057,12.164023
471,-1000.0,1000.0,-130.178988,12.163943
472,-1000.0,1000.0,-130.179095,12.164015
473,-1000.0,1000.0,-130.179106,12.164015
474,-1000.0,1000.0,-130.178989,12.163943
475,-1000.0,1000.0,-130.179145,12.164076
476,-1000.0,1000.0,-130.179045,12.163919
477,-1000.0,1000.0,-130.179042,12.164004
478,-1000.0,1000.0,-130.179061,12.163981
479,0.0,0.0,-221.458189,-65.655564
480,0.0,0.0,-221.458146,-65.655709
481,0.0,0.0,-221.458217,-65.655571
482,0.0,0.0,-221.458278,-65.655562
483,0.0,0.0,-221.45826,-65.655554
484,0.0,0.0,-221.458234,-65.655534
485,0.0,0.0,-221.458243,-65.655514
486,0.0,0.0,-221.458087,-65.655677
487,0.0,0.0,-221.458281,-65.65551
488,0.0,0.0,-221.458198,-65.65552
489,0.0,0.0,-130.179048,12.164036
490,0.0,0.0,-130.179039,12.163974
491,0.0,0.0,-130.179035,12.163996
492,0.0,0.0,-130.179101,12.16401
493,0.0,0.0,-130.179089,12.16407
494,0.0,0.0,-130.179043,12.164031
495,0.0,0.0,-130.17906,12.163976
496,0.0,0.0,-130.17899,12.163952
497,0.0,0.0,-130.179071,12.164021
498,0.0,0.0,-130.179055,12.164051
499,0.0,0.0,-130.179053,12.164037
500,0.0,0.0,-130.179077,12.164008
501,0.0,0.0,-130.178983,12.163945
502,0.0,0.0,-130.179112,12.164055
503,0.0,0.0,-130.179113,12.164002
504,0.0,0.0,-130.178935,12.163958
505,0.0,0.0,-130.179076,12.163985
506,0.0,0.0,-130.178975,12.163868
507,0.0,0.0,-130.179051,12.164028
508,0.0,0.0,-130.179028,12.164017
509,-1000.0,1000.0,-221.458199,0.754154
510,-1000.0,1000.0,-221.45813,0.754036
511,-1000.0,1000.0,-221.458248,0.754211
512,-1000.0,1000.0,-221.458243,0.754168
513,-1000.0,1000.0,-221.458248,0.754139
514,-1000.0,1000.0,-221.458256,0.754177
515,-1000.0,1000.0,-221.458329,0.75425
516,-1000.0,1000.0,-221.458118,0.754043
517,-1000.0,1000.0,-221.4583,0.75421
518,-1000.0,1000.0,-221.458231,0.754168
519,-1000.0,1000.0,-159.014964,10.482273
520,-1000.0,1000.0,-159.615449,12.00481
521,-1000.0,1000.0,-129.707714,94.051358
522,-1000.0,1000.0,-129.707725,94.051353
523,-708.684907,1000.0,-129.707695,94.051314
524,-1000.0,1000.0,-79.28404,60.175138
525,-1000.0,997.786502,-94.599213,91.720758
526,-1000.0,997.786502,-94.599218,91.720756
527,2.213498,18.695195,-inf,inf
528,0.0,0.0,-inf,inf
529,1e-05,148.936814,-55.82459,-0.05
530,0.0,0.0,-122.959431,135.43342
531,2.213498,450.783491,-84.66328,-0.05
532,0.0,999.613076,-207.122939,-8.020789
533,0.0607,369.471282,-477.675204,-240.931486
534,0.0,0.0,-210.401605,-9.732106
535,0.0,0.0,-231.782984,-40.683163
536,-1000.0,1000.0,-83.623509,88.873961
537,-1000.0,1000.0,-89.374439,49.524244
538,-1000.0,1000.0,-84.804313,106.569457
539,3.28751,447.746447,-165.375042,-0.05
540,-1000.0,1000.0,-345.829952,200.344741
541,-1000.0,1000.0,-345.829952,200.344741
542,-1000.0,1000.0,-88.521243,88.09905
543,-1000.0,1000.0,-88.521239,88.099044
544,-1000.0,1000.0,-88.521245,88.099048
